chapter,chapter_num,block,prefix,icd_version
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S80-S89 Injuries to the knee and lower leg,S81,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S80-S89 Injuries to the knee and lower leg,S82,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S80-S89 Injuries to the knee and lower leg,S83,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S80-S89 Injuries to the knee and lower leg,S84,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S80-S89 Injuries to the knee and lower leg,S85,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S80-S89 Injuries to the knee and lower leg,S86,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S80-S89 Injuries to the knee and lower leg,S87,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S80-S89 Injuries to the knee and lower leg,S88,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S80-S89 Injuries to the knee and lower leg,S89,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S90-S99 Injuries to the ankle and foot,S90,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S90-S99 Injuries to the ankle and foot,S91,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S90-S99 Injuries to the ankle and foot,S92,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S90-S99 Injuries to the ankle and foot,S93,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S90-S99 Injuries to the ankle and foot,S94,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S90-S99 Injuries to the ankle and foot,S95,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S90-S99 Injuries to the ankle and foot,S96,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S90-S99 Injuries to the ankle and foot,S97,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S90-S99 Injuries to the ankle and foot,S98,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,S90-S99 Injuries to the ankle and foot,S99,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T00-T07 Injuries involving multiple body regions,T00,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T00-T07 Injuries involving multiple body regions,T01,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T00-T07 Injuries involving multiple body regions,T02,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T00-T07 Injuries involving multiple body regions,T03,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T00-T07 Injuries involving multiple body regions,T04,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T00-T07 Injuries involving multiple body regions,T05,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T00-T07 Injuries involving multiple body regions,T06,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T00-T07 Injuries involving multiple body regions,T07,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T08-T14 Injuries to unspecified part of trunk, limb or body region",T08,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T08-T14 Injuries to unspecified part of trunk, limb or body region",T09,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T08-T14 Injuries to unspecified part of trunk, limb or body region",T10,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T08-T14 Injuries to unspecified part of trunk, limb or body region",T11,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T08-T14 Injuries to unspecified part of trunk, limb or body region",T12,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T08-T14 Injuries to unspecified part of trunk, limb or body region",T13,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T08-T14 Injuries to unspecified part of trunk, limb or body region",T14,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T15-T19 Effects of foreign body entering through natural orifice,T15,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T15-T19 Effects of foreign body entering through natural orifice,T16,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T15-T19 Effects of foreign body entering through natural orifice,T17,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T15-T19 Effects of foreign body entering through natural orifice,T18,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T15-T19 Effects of foreign body entering through natural orifice,T19,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T20-T25 Burns and corrosions of external body surface, specified by site",T20,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T20-T25 Burns and corrosions of external body surface, specified by site",T21,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T20-T25 Burns and corrosions of external body surface, specified by site",T22,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T20-T25 Burns and corrosions of external body surface, specified by site",T23,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T20-T25 Burns and corrosions of external body surface, specified by site",T24,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T20-T25 Burns and corrosions of external body surface, specified by site",T25,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T26-T28 Burns and corrosions confined to eye and internal organs,T26,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T26-T28 Burns and corrosions confined to eye and internal organs,T27,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T26-T28 Burns and corrosions confined to eye and internal organs,T28,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T29-T32 Burns and corrosions of multiple and unspecified body regions,T29,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T29-T32 Burns and corrosions of multiple and unspecified body regions,T30,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T29-T32 Burns and corrosions of multiple and unspecified body regions,T31,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T29-T32 Burns and corrosions of multiple and unspecified body regions,T32,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T33-T35 Frostbite,T33,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T33-T35 Frostbite,T34,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T33-T35 Frostbite,T35,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T36,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T37,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T38,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T39,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T40,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T41,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T42,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T43,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T44,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T45,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T46,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T47,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T48,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T49,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,"T36-T50 Poisoning by drugs, medicaments and biological substances",T50,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T51-T65 Toxic effects of substances chiefly nonmedicinal as to source,T51,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T51-T65 Toxic effects of substances chiefly nonmedicinal as to source,T52,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T51-T65 Toxic effects of substances chiefly nonmedicinal as to source,T53,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T51-T65 Toxic effects of substances chiefly nonmedicinal as to source,T54,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T51-T65 Toxic effects of substances chiefly nonmedicinal as to source,T55,10
"Chapter XIX Injury, poisoning and certain other consequences of external causes",19,T51-T65 Toxic effects of substances chiefly nonmedicinal as to source,T56,10
